Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
27.02.2019;19554;20376;21000;21000;18108;18108;;5;4;187155540;9130;371658240;18240;
28.02.2019;;20642;;;;;;;;;;376510080;18240;
01.03.2019;21287;20504;21287;21287;21287;21287;;1;1;21287;1;374033968;18242;
04.03.2019;20144;20010;20250;20250;20007;20007;-6,01;1;3;60432;3;365102460;18246;
05.03.2019;;20154;;;;;;;;;;367729884;18246;
06.03.2019;;20349;;;;;;;;;;371287854;18246;
07.03.2019;;20229;;;;;;;;;;369098334;18246;
11.03.2019;20325;20356;20300;20350;20300;20350;;1;2;40650;2;371456288;18248;
12.03.2019;;20314;;;;;;;;;;370689872;18248;
13.03.2019;21060;20520;21261;21399;20520;20520;;1;3;63180;3;374531040;18252;
14.03.2019;20418;20145;20418;20418;20418;20418;-0,50;1;1;20418;1;367686540;18252;
15.03.2019;;20182;;;;;;;;;;368361864;18252;
18.03.2019;;20323;;;;;;;;;;370935396;18252;
19.03.2019;20543;20509;20861;20861;20312;20509;;1;5;143804;7;374576376;18264;
20.03.2019;20623;20623;20623;20623;20623;20623;0,56;1;1;20623;1;376658472;18264;
21.03.2019;20520;20501;20530;20530;20501;20501;-0,59;1;5;102598;5;374594272;18272;
22.03.2019;20309;20241;20510;20510;20221;20241;-1,27;1;8;162473;8;370045962;18282;
25.03.2019;20765;20951;19915;21318;19915;21318;5,32;1;4;83060;4;383068084;18284;
26.03.2019;21416;21432;21399;21432;21399;21432;0,54;1;2;42831;2;391948416;18288;
27.03.2019;;21251;;;;;;;;;;388638288;18288;
28.03.2019;;21266;;;;;;;;;;388912608;18288;
29.03.2019;;21254;;;;;;;;;;388693152;18288;
01.04.2019;;21576;;;;;;;;;;394581888;18288;
02.04.2019;;21647;;;;;;;;;;395880336;18288;
03.04.2019;;21718;;;;;;;;;;397178784;18288;
04.04.2019;;21995;;;;;;;;;;402244560;18288;
05.04.2019;22270;22270;22270;22270;22270;22270;;1;1;22270;1;407273760;18288;
08.04.2019;22662;22716;22662;22662;22662;22662;1,76;1;1;22662;1;415475640;18290;
09.04.2019;;23651;;;;;;;;;;432576790;18290;
10.04.2019;24209;24209;24208;24209;24208;24209;;1;8;193671;8;443121536;18304;
11.04.2019;24568;24319;24568;24568;24568;24568;1,48;18;11;1154696;47;446350926;18354;
12.04.2019;23609;23647;23701;23701;23451;23647;-3,75;3;13;1298486;55;433118452;18316;
15.04.2019;;23685;;;;;;;;;;433814460;18316;
16.04.2019;24399;23735;24399;24399;24399;24399;;1;1;24399;1;434730260;18316;
17.04.2019;;23237;;;;;;;;;;425608892;18316;
18.04.2019;;23173;;;;;;;;;;424436668;18316;
19.04.2019;;23142;;;;;;;;;;423868872;18316;
22.04.2019;;23366;;;;;;;;;;427971656;18316;
23.04.2019;;23506;;;;;;;;;;430535896;18316;
24.04.2019;23850;23850;23850;23850;23850;23850;;1;1;23850;1;436836600;18316;
25.04.2019;23199;23187;23199;23199;23199;23199;-2,73;3;1;69597;3;424693092;18316;
26.04.2019;23001;22611;22890;23495;22849;22849;-1,51;1;4;115003;5;414233520;18320;
29.04.2019;;22769;;;;;;;;;;417128080;18320;
30.04.2019;;22346;;;;;;;;;;409378720;18320;
02.05.2019;;22767;;;;;;;;;;417091440;18320;
03.05.2019;23021;23156;23097;23136;22925;22925;;1;4;92083;4;424171608;18318;
06.05.2019;22579;23029;22695;23025;22250;23000;0,33;1;6;225794;10;422075512;18328;
07.05.2019;23076;23076;23076;23076;23076;23076;0,33;1;1;23076;1;422983080;18330;
08.05.2019;22784;22800;22797;22797;22771;22771;-1,32;1;2;45568;2;417878400;18328;
10.05.2019;22732;22776;22525;22939;22525;22939;0,74;1;2;45464;2;417438528;18328;
13.05.2019;22495;22504;22485;22504;22485;22504;-1,90;1;2;44989;2;412408304;18326;
14.05.2019;22370;22508;22363;22397;22325;22397;-0,48;7;13;447404;20;412931768;18346;
15.05.2019;;22709;;;;;;;;;;416619314;18346;
16.05.2019;;22707;;;;;;;;;;416582622;18346;
17.05.2019;;22519;;;;;;;;;;413133574;18346;
20.05.2019;22417;22270;22481;22574;22195;22195;;1;3;67250;3;408609960;18348;
21.05.2019;22571;22676;22571;22571;22571;22571;1,69;1;1;22571;1;416059248;18348;
22.05.2019;22832;23047;22832;22832;22832;22832;1,16;1;1;22832;1;422912450;18350;
23.05.2019;;22732;;;;;;;;;;417132200;18350;
24.05.2019;;23212;;;;;;;;;;425940200;18350;
27.05.2019;23881;23500;23361;23998;23361;23998;;6;3;191049;8;430896000;18336;
28.05.2019;22994;22983;23004;23004;22983;22983;-4,23;1;2;45987;2;421462254;18338;
29.05.2019;23049;23049;23049;23049;23049;23049;0,29;2;1;46098;2;422672562;18338;
30.05.2019;;23036;;;;;;;;;;422434168;18338;
31.05.2019;22606;22756;22606;22606;22606;22606;;2;1;45212;2;417299528;18338;
03.06.2019;23434;23550;22756;23965;22756;23550;4,18;2;11;398381;17;432001200;18344;
04.06.2019;23988;23421;23369;24637;23300;23421;-0,55;1;7;215894;9;429541140;18340;
05.06.2019;23336;23386;23200;23571;23200;23386;-0,15;1;11;256699;11;429273416;18356;
06.06.2019;23643;23738;23502;24000;23205;23738;1,50;1;16;2718930;115;436067060;18370;
07.06.2019;24615;24619;24576;24625;24576;24625;3,74;1;5;123076;5;452054078;18362;
10.06.2019;24465;24294;24619;24755;24260;24294;-1,34;1;14;2691176;110;446135016;18364;
11.06.2019;;24667;;;;;;;;;;452984788;18364;
13.06.2019;24422;24799;24088;24799;24088;24799;;1;7;1587441;65;455458434;18366;
14.06.2019;24728;24536;24649;25038;24535;24536;-1,06;1;15;568738;23;451609616;18406;
17.06.2019;24640;24640;24640;24640;24640;24640;0,42;1;1;24640;1;453523840;18406;
18.06.2019;24679;24792;24636;24721;24636;24721;0,33;1;3;74036;3;456420720;18410;
19.06.2019;;24839;;;;;;;;;;457285990;18410;
20.06.2019;25265;25201;25080;25538;25080;25200;;1;24;656879;26;464152018;18418;
21.06.2019;25216;24988;25106;25435;25000;25195;-0,02;1;7;2647720;105;460328936;18422;
24.06.2019;25061;24993;24857;25280;24815;24993;-0,80;7;9;3408252;136;460770948;18436;
25.06.2019;24816;24650;24883;24883;24650;24650;-1,37;1;6;347421;14;454546000;18440;
26.06.2019;24970;24983;24970;24970;24970;24970;1,30;1;2;49940;2;460686520;18440;
27.06.2019;24980;25002;24838;25100;24838;25002;0,13;1;3;74940;3;461086884;18442;
28.06.2019;25076;25146;24999;25390;24755;25390;1,55;50;5;2582808;103;463792824;18444;
01.07.2019;25213;25251;25087;25350;25087;25251;-0,55;1;7;176488;7;465729444;18444;
02.07.2019;;25398;;;;;;;;;;468440712;18444;
03.07.2019;;25330;;;;;;;;;;467186520;18444;
04.07.2019;25244;25161;25327;25327;25161;25161;;1;2;50488;2;464119806;18446;
05.07.2019;25183;25183;25183;25183;25183;25183;0,09;1;1;25183;1;464575984;18448;
08.07.2019;25148;25128;25252;25252;25096;25097;-0,34;1;3;75445;3;463561344;18448;
09.07.2019;;25510;;;;;;;;;;470608480;18448;
10.07.2019;25267;25303;25150;25550;24982;25303;;1;9;4219556;167;466992168;18456;
11.07.2019;25349;25325;25214;25785;24960;25410;0,42;100;18;11153748;440;468613800;18504;
12.07.2019;25264;25121;25375;25387;25121;25121;-1,14;8;8;454759;18;464437048;18488;
15.07.2019;24485;24501;24565;24565;24439;24439;-2,72;1;5;122426;5;453023490;18490;
16.07.2019;24402;24376;24500;24603;24202;24296;-0,58;1;8;5026801;206;450712240;18490;
17.07.2019;24650;24649;24650;24650;24650;24650;1,46;8;7;468350;19;455710712;18488;
18.07.2019;;24690;;;;;;;;;;456468720;18488;
19.07.2019;24608;24457;24630;24681;24560;24681;;1;3;98431;4;452209930;18490;
22.07.2019;24265;24323;24350;24350;24112;24323;-1,45;1;5;121323;5;449780916;18492;
23.07.2019;24100;24206;24100;24100;24100;24100;-0,92;1;2;48200;2;447665764;18494;
24.07.2019;24455;24318;24391;24700;24200;24691;2,45;1;12;5184470;212;449785728;18496;
25.07.2019;24484;24484;24484;24484;24484;24484;-0,84;1;1;24484;1;452856064;18496;
26.07.2019;24249;24296;24089;24510;23976;24350;-0,55;3;7;3564547;147;449378816;18496;
29.07.2019;;24397;;;;;;;;;;451246912;18496;
30.07.2019;24461;24529;24392;24529;24392;24529;;1;2;48921;2;453639326;18494;
31.07.2019;;24474;;;;;;;;;;452622156;18494;
