Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
09.09.2019;;24719;;;;;;;;;;;;
10.09.2019;24485;24351;24754;24754;24395;24395;;2;3;97939;4;194808;8;
11.09.2019;;25159;;;;;;;;;;201272;8;
12.09.2019;23286;24741;23240;23309;23240;23309;;2;2;69858;3;148446;6;
13.09.2019;24102;24693;24103;24103;24100;24100;3,39;1;3;96407;4;246930;10;
16.09.2019;;24852;;;;;;;;;;248520;10;
17.09.2019;;24595;;;;;;;;;;245950;10;
18.09.2019;23674;23674;23674;23674;23674;23674;;1;1;23674;1;284088;12;
19.09.2019;23727;23727;23727;23727;23727;23727;0,22;1;1;23727;1;332178;14;
20.09.2019;;23959;;;;;;;;;;335426;14;
23.09.2019;23595;23690;23400;23820;23400;23690;;4;14;1746020;74;331660;14;
24.09.2019;;23408;;;;;;;;;;327712;14;
25.09.2019;;23439;;;;;;;;;;328146;14;
26.09.2019;23348;23444;23230;23465;23230;23465;;1;2;46695;2;375104;16;
27.09.2019;;23535;;;;;;;;;;376560;16;
30.09.2019;23339;23338;23339;23339;23339;23339;;1;1;23339;1;420084;18;
01.10.2019;;23393;;;;;;;;;;421074;18;
02.10.2019;23000;22947;23000;23000;23000;23000;;1;1;23000;1;458940;20;
03.10.2019;;23063;;;;;;;;;;461260;20;
04.10.2019;22887;22887;22887;22887;22887;22887;;3;1;68661;3;595062;26;
07.10.2019;;23295;;;;;;;;;;605670;26;
08.10.2019;;23162;;;;;;;;;;602212;26;
09.10.2019;;23382;;;;;;;;;;607932;26;
10.10.2019;;23431;;;;;;;;;;609206;26;
11.10.2019;23421;23421;23420;23421;23420;23421;;1;2;46841;2;655788;28;
14.10.2019;;23408;;;;;;;;;;655424;28;
15.10.2019;22596;22758;22596;22596;22596;22596;;1;1;22596;1;637224;28;
16.10.2019;;23277;;;;;;;;;;651756;28;
17.10.2019;;23737;;;;;;;;;;664636;28;
18.10.2019;;23943;;;;;;;;;;670404;28;
21.10.2019;;23609;;;;;;;;;;661052;28;
22.10.2019;;24128;;;;;;;;;;675584;28;
23.10.2019;;24255;;;;;;;;;;679140;28;
24.10.2019;24014;24038;24014;24014;24014;24014;;1;1;24014;1;673064;28;
25.10.2019;;24075;;;;;;;;;;674100;28;
28.10.2019;24075;23970;24075;24075;24075;24075;;3;3;120375;5;814980;34;
29.10.2019;24000;24000;24000;24000;24000;24000;-0,31;1;1;24000;1;864000;36;
30.10.2019;;24254;;;;;;;;;;873144;36;
31.10.2019;23990;23812;23990;23990;23990;23990;;1;2;47980;2;904856;38;
01.11.2019;;23969;;;;;;;;;;910822;38;
05.11.2019;;24006;;;;;;;;;;912228;38;
06.11.2019;;23643;;;;;;;;;;898434;38;
07.11.2019;;24040;;;;;;;;;;913520;38;
08.11.2019;;23795;;;;;;;;;;904210;38;
11.11.2019;;23931;;;;;;;;;;909378;38;
12.11.2019;24481;24481;24481;24481;24481;24481;;4;2;122405;5;1126126;46;
13.11.2019;;23574;;;;;;;;;;1084404;46;
14.11.2019;;23537;;;;;;;;;;1082702;46;
15.11.2019;23935;23608;24262;24262;23608;23608;;1;2;47870;2;1133184;48;
18.11.2019;;23648;;;;;;;;;;1135104;48;
19.11.2019;23751;23751;23751;23751;23751;23751;;1;2;47502;2;1140048;48;
20.11.2019;23683;23700;23677;23700;23677;23700;-0,22;1;3;94731;4;1137600;48;
21.11.2019;23903;23903;23903;23903;23903;23903;0,86;1;1;23903;1;1099538;46;
22.11.2019;;23609;;;;;;;;;;1086014;46;
25.11.2019;;23703;;;;;;;;;;1090338;46;
26.11.2019;;23608;;;;;;;;;;1085968;46;
27.11.2019;23608;23608;23608;23608;23608;23608;;4;2;118040;5;1274832;54;
28.11.2019;23717;23677;23757;23757;23677;23677;0,29;1;2;47434;2;1325912;56;
29.11.2019;;23137;;;;;;;;;;1295672;56;
02.12.2019;;23348;;;;;;;;;;1307488;56;
03.12.2019;23361;23321;23400;23400;23321;23321;;1;2;46721;2;1399260;60;
04.12.2019;;23113;;;;;;;;;;1386780;60;
05.12.2019;;23073;;;;;;;;;;1384380;60;
06.12.2019;23170;23257;23213;23257;23064;23257;;1;5;115852;5;1534962;66;
09.12.2019;23862;23662;23838;23874;23838;23874;2,65;2;2;71586;3;1514368;64;
10.12.2019;23357;23333;23381;23381;23332;23332;-2,27;1;2;46713;2;1446646;62;
11.12.2019;23455;23455;23455;23455;23455;23455;0,53;1;1;23455;1;1407300;60;
12.12.2019;23172;23541;23172;23172;23172;23172;-1,21;1;1;23172;1;1365378;58;
13.12.2019;;23479;;;;;;;;;;1361782;58;
16.12.2019;23848;23078;23894;23894;23801;23801;;1;2;47695;2;1338524;58;
17.12.2019;23723;23829;23514;23829;23514;23829;0,12;1;3;71170;3;1334424;56;
18.12.2019;24240;24624;23701;24734;23296;24734;3,80;1;5;121199;5;1477440;60;
19.12.2019;;23694;;;;;;;;;;1421640;60;
20.12.2019;23920;23950;23920;23920;23920;23920;;1;1;23920;1;1484900;62;
23.12.2019;;24189;;;;;;;;;;1499718;62;
24.12.2019;24791;24500;24791;24791;24791;24791;;9;2;247910;10;1960000;80;
25.12.2019;24500;24500;24500;24500;24500;24500;-1,17;2;1;49000;2;1960000;80;
26.12.2019;24500;24500;24500;24500;24500;24500;;1;2;49000;2;1960000;80;
27.12.2019;24867;25010;24785;25010;24785;25010;2,08;1;7;198935;8;2000800;80;
30.12.2019;25010;25245;25010;25010;25010;25010;;1;5;175070;7;2272050;90;
03.01.2020;;25231;;;;;;;;;;2270790;90;
06.01.2020;24954;25036;24925;24987;24925;24977;;1;4;99814;4;2353384;94;
08.01.2020;25950;25650;25711;26061;25605;25605;2,51;2;14;856360;33;3744900;146;
09.01.2020;;25597;;;;;;;;;;3737162;146;
10.01.2020;;25645;;;;;;;;;;3744170;146;
13.01.2020;;25928;;;;;;;;;;3785488;146;
14.01.2020;25815;25553;25977;25977;25553;25553;;1;8;206519;8;3730738;146;
15.01.2020;25577;25526;25615;25615;25538;25538;-0,06;1;2;51153;2;3777848;148;
16.01.2020;;25188;;;;;;;;;;3727824;148;
17.01.2020;;25845;;;;;;;;;;3825060;148;
20.01.2020;26534;26711;26358;26732;26221;26732;;1;7;212270;8;4060072;152;
21.01.2020;26320;26599;26320;26320;26320;26320;-1,54;1;3;131600;5;4096246;154;
22.01.2020;26809;26752;26780;26850;26752;26752;1,64;1;14;938324;35;5778432;216;
23.01.2020;26429;26320;26538;26538;26320;26320;-1,62;1;2;52858;2;5737760;218;
24.01.2020;26321;26326;26320;26326;26320;26326;0,02;1;5;157926;6;5739068;218;
27.01.2020;25329;25329;25329;25329;25329;25329;-3,79;1;1;25329;1;5521722;218;
28.01.2020;25345;25612;25518;25640;24878;25640;1,23;1;3;76036;3;5583416;218;
29.01.2020;;25532;;;;;;;;;;5565976;218;
30.01.2020;25452;25452;25452;25452;25452;25452;;1;1;25452;1;5548536;218;
31.01.2020;24956;24950;24956;24956;24956;24956;-1,95;1;1;24956;1;5389200;216;
03.02.2020;24950;24950;24950;24950;24950;24950;-0,02;3;10;748500;30;4041900;162;
04.02.2020;25461;25449;25323;25591;25323;25591;2,57;2;3;101843;4;4020942;158;
05.02.2020;25417;25425;25409;25425;25409;25425;-0,65;1;2;50834;2;4068000;160;
06.02.2020;25154;25154;25154;25154;25154;25154;-1,07;1;2;50308;2;4024640;160;
07.02.2020;25136;25136;25136;25136;25136;25136;-0,07;1;1;25136;1;4072032;162;
10.02.2020;25045;25032;25093;25093;25010;25032;-0,41;1;3;75135;3;4055184;162;
11.02.2020;25365;25127;25641;25641;25127;25127;0,38;1;8;202921;8;4271590;170;
12.02.2020;25036;25067;25098;25098;25012;25067;-0,24;1;3;150213;6;4562194;182;
13.02.2020;24943;24822;25063;25063;24822;24822;-0,98;1;2;49885;2;4567248;184;
14.02.2020;24799;24798;24799;24799;24799;24799;-0,09;1;1;24799;1;4612428;186;
17.02.2020;;24553;;;;;;;;;;4566858;186;
18.02.2020;24224;24246;24400;24400;24145;24145;;4;6;242238;10;4703724;194;
19.02.2020;24688;24665;24210;24998;24210;24749;2,50;1;16;617211;25;5524960;224;
20.02.2020;24551;24522;24718;24718;24522;24522;-0,92;1;6;171858;7;5541972;226;
21.02.2020;24395;24499;24290;24499;24290;24499;-0,09;1;2;48789;2;5634770;230;
25.02.2020;24232;24100;24447;24447;24100;24100;-1,63;1;3;72696;3;5639400;234;
26.02.2020;24223;24500;24054;24500;23805;24500;1,66;4;5;193781;8;5782000;236;
27.02.2020;24040;23761;24542;24542;23566;23761;-3,02;1;10;504839;21;5560074;234;
28.02.2020;22838;22710;23876;24074;21335;23061;-2,95;1;39;1278900;56;5314140;234;
02.03.2020;22243;22200;22296;23195;21276;22200;-3,73;1;13;533838;24;5194800;234;
03.03.2020;22872;22931;22558;23214;22558;22764;2,54;1;17;3064842;134;10915156;476;
04.03.2020;;22790;;;;;;;;;;10848040;476;
05.03.2020;22833;22754;23077;23077;22640;22771;;3;7;228333;10;11012936;484;
06.03.2020;21360;21300;22793;22793;21300;21300;-6,46;2;39;3481682;163;11161200;524;
10.03.2020;19334;19362;21316;21316;18227;19125;-10,21;9;24;908691;47;9835896;508;
11.03.2020;19228;18952;19320;19955;18750;18750;-1,96;1;27;711449;37;9665520;510;
12.03.2020;17699;17430;18237;19050;17401;17430;-7,04;1;144;19964346;1128;42110880;2416;
13.03.2020;18527;18826;17200;19546;16622;19546;12,14;1;81;5558181;300;45257704;2404;
