Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
10.03.2020;;19320;;;;;;;;;;;;
11.03.2020;;18462;;;;;;;;;;;;
12.03.2020;;16476;;;;;;;;;;;;
13.03.2020;;18750;;;;;;;;;;;;
16.03.2020;;18468;;;;;;;;;;;;
17.03.2020;;17425;;;;;;;;;;;;
18.03.2020;17200;16303;17200;17200;17200;17200;;1;1;17200;1;32606;2;
19.03.2020;17359;17831;17535;18739;15109;15109;-12,16;6;9;381903;22;142648;8;
20.03.2020;20187;18432;19144;20470;19144;19229;27,27;1;15;908409;45;1548288;84;
23.03.2020;17605;17691;17605;17605;17605;17605;-8,45;1;1;17605;1;1450662;82;
24.03.2020;19471;19100;19471;19471;19471;19471;10,60;1;1;19471;1;1604400;84;
25.03.2020;18566;18566;18566;18566;18566;18566;-4,65;1;1;18566;1;1522412;82;
26.03.2020;18555;17860;18555;18555;18555;18555;-0,06;1;1;18555;1;1464520;82;
27.03.2020;17999;17999;17999;17999;17999;17999;-3,00;1;1;17999;1;1475918;82;
30.03.2020;17771;18013;17650;18013;17650;18013;0,08;1;3;53313;3;1477066;82;
31.03.2020;18619;17889;18673;18673;18564;18564;3,06;1;2;37237;2;1538454;86;
01.04.2020;18390;18200;18500;18500;18200;18200;-1,96;1;5;551700;30;2657200;146;
02.04.2020;18303;17719;17928;18999;17497;17497;-3,86;1;16;457572;25;2764164;156;
03.04.2020;17453;18194;17480;18266;16781;18194;3,98;1;12;261789;15;2619936;144;
06.04.2020;;18304;;;;;;;;;;2635776;144;
07.04.2020;;18871;;;;;;;;;;2717424;144;
08.04.2020;19500;19500;19500;19500;19500;19500;;1;1;19500;1;2847000;146;
09.04.2020;20393;20499;20000;20785;20000;20785;6,59;1;2;40785;2;2992854;146;
10.04.2020;;19443;;;;;;;;;;2838678;146;
13.04.2020;;19500;;;;;;;;;;2847000;146;
14.04.2020;;19500;;;;;;;;;;2847000;146;
15.04.2020;19417;19161;19450;19450;19400;19400;;2;2;58250;3;2874150;150;
16.04.2020;19153;18415;19000;19662;18898;19662;1,35;1;4;76610;4;2799080;152;
17.04.2020;19610;18416;19610;19610;19610;19610;-0,26;1;1;19610;1;2799232;152;
20.04.2020;;18448;;;;;;;;;;2804096;152;
21.04.2020;;18424;;;;;;;;;;2800448;152;
