Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
11.06.2019;;25493;;;;;;;;;;;;
13.06.2019;;25952;;;;;;;;;;;;
14.06.2019;;24505;;;;;;;;;;;;
17.06.2019;;24599;;;;;;;;;;;;
18.06.2019;;24459;;;;;;;;;;;;
19.06.2019;;24680;;;;;;;;;;;;
20.06.2019;;25027;;;;;;;;;;;;
21.06.2019;;24516;;;;;;;;;;;;
24.06.2019;25057;25151;24789;25627;24375;24375;;1;9;225512;9;301812;12;
25.06.2019;;24701;;;;;;;;;;296412;12;
26.06.2019;;25297;;;;;;;;;;303564;12;
27.06.2019;25372;25000;25372;25372;25372;25372;;1;1;25372;1;350000;14;
28.06.2019;25200;25200;25200;25200;25200;25200;-0,68;1;1;25200;1;403200;16;
01.07.2019;;25300;;;;;;;;;;404800;16;
02.07.2019;;25300;;;;;;;;;;404800;16;
03.07.2019;;25300;;;;;;;;;;404800;16;
04.07.2019;;25299;;;;;;;;;;404784;16;
05.07.2019;;25300;;;;;;;;;;404800;16;
08.07.2019;;25299;;;;;;;;;;404784;16;
09.07.2019;;25299;;;;;;;;;;404784;16;
10.07.2019;;25300;;;;;;;;;;404800;16;
11.07.2019;;25299;;;;;;;;;;404784;16;
12.07.2019;;25024;;;;;;;;;;400384;16;
15.07.2019;;24853;;;;;;;;;;397648;16;
16.07.2019;;24571;;;;;;;;;;393136;16;
17.07.2019;;24634;;;;;;;;;;394144;16;
18.07.2019;;24761;;;;;;;;;;396176;16;
19.07.2019;;24473;;;;;;;;;;391568;16;
22.07.2019;;24297;;;;;;;;;;388752;16;
23.07.2019;;24224;;;;;;;;;;387584;16;
24.07.2019;;24204;;;;;;;;;;387264;16;
25.07.2019;;24363;;;;;;;;;;389808;16;
26.07.2019;24434;24718;24434;24434;24434;24434;;1;1;24434;1;395488;16;
29.07.2019;;24870;;;;;;;;;;397920;16;
30.07.2019;;25159;;;;;;;;;;402544;16;
31.07.2019;;24949;;;;;;;;;;399184;16;
01.08.2019;24541;24500;24581;24581;24500;24500;;1;2;49081;2;490000;20;
02.08.2019;23912;23723;24200;24200;23723;23723;-3,17;2;3;95646;4;664244;28;
05.08.2019;23403;23422;23383;23422;23383;23422;-1,27;1;2;46805;2;655816;28;
06.08.2019;;24166;;;;;;;;;;676648;28;
07.08.2019;;23756;;;;;;;;;;665168;28;
08.08.2019;;23930;;;;;;;;;;670040;28;
09.08.2019;;23594;;;;;;;;;;660632;28;
12.08.2019;;23679;;;;;;;;;;663012;28;
13.08.2019;;23784;;;;;;;;;;665952;28;
14.08.2019;23240;23143;23240;23240;23240;23240;;1;1;23240;1;694290;30;
15.08.2019;22605;22605;22605;22605;22605;22605;-2,73;1;1;22605;1;723360;32;
16.08.2019;;22964;;;;;;;;;;734848;32;
19.08.2019;22749;22997;22500;22997;22500;22997;;1;2;45497;2;735904;32;
20.08.2019;;23002;;;;;;;;;;736064;32;
21.08.2019;;23270;;;;;;;;;;744640;32;
22.08.2019;23511;23388;23511;23511;23511;23511;;1;1;23511;1;795192;34;
23.08.2019;;23409;;;;;;;;;;795906;34;
26.08.2019;;23161;;;;;;;;;;787474;34;
