Дата;Средне-взвешенная цена за лот;Расчетная цена;Цена первой сделки;Максим. цена;Миним. цена;Цена последней сделки;Изменение;Объем последней сделки, контр.;Число сделок;Объем торгов, руб.;Объем торгов, контр.;Объем открытых позиций, руб.;Объем открытых позиций, контр.;
08.06.2020;;21045;;;;;;;;;;;;
09.06.2020;;20754;;;;;;;;;;;;
10.06.2020;;20306;;;;;;;;;;;;
11.06.2020;;20087;;;;;;;;;;;;
15.06.2020;;19684;;;;;;;;;;;;
16.06.2020;;19797;;;;;;;;;;;;
17.06.2020;;19723;;;;;;;;;;;;
18.06.2020;20074;20338;21099;21099;19343;20390;;1;18;883276;44;122028;6;
19.06.2020;20651;20607;20691;20700;20607;20607;1,06;1;4;82605;4;206070;10;
22.06.2020;19638;19916;20070;20070;19163;19163;-7,01;1;4;78550;4;238992;12;
23.06.2020;20308;20200;20644;20644;19971;19971;4,22;1;2;40615;2;242400;12;
25.06.2020;;19968;;;;;;;;;;239616;12;
26.06.2020;;19756;;;;;;;;;;237072;12;
29.06.2020;20387;20387;20387;20387;20387;20387;;1;1;20387;1;244644;12;
30.06.2020;;19875;;;;;;;;;;238500;12;
02.07.2020;;19901;;;;;;;;;;238812;12;
03.07.2020;;19955;;;;;;;;;;239460;12;
06.07.2020;;20392;;;;;;;;;;244704;12;
07.07.2020;;20117;;;;;;;;;;241404;12;
08.07.2020;;19965;;;;;;;;;;239580;12;
09.07.2020;;20155;;;;;;;;;;241860;12;
10.07.2020;;20428;;;;;;;;;;245136;12;
13.07.2020;;20515;;;;;;;;;;246180;12;
14.07.2020;;20863;;;;;;;;;;250356;12;
15.07.2020;;21003;;;;;;;;;;252036;12;
16.07.2020;;21209;;;;;;;;;;254508;12;
17.07.2020;;21022;;;;;;;;;;252264;12;
20.07.2020;;21189;;;;;;;;;;254268;12;
21.07.2020;;21665;;;;;;;;;;259980;12;
22.07.2020;;21647;;;;;;;;;;259764;12;
23.07.2020;21255;21053;21677;21677;21053;21053;;1;5;127529;6;421060;20;
24.07.2020;;21359;;;;;;;;;;427180;20;
27.07.2020;;21529;;;;;;;;;;430580;20;
28.07.2020;;21423;;;;;;;;;;428460;20;
29.07.2020;;21668;;;;;;;;;;433360;20;
30.07.2020;;21777;;;;;;;;;;435540;20;
31.07.2020;;21907;;;;;;;;;;438140;20;
03.08.2020;22182;22797;22108;22478;22108;22478;;1;2;110910;5;364752;16;
