<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.SBRF-9.21;60;20200904;120000;20000.0000000;24000.0000000;20000.0000000;20000.0000000;13
SPFB.SBRF-9.21;60;20200908;150000;20926.0000000;20926.0000000;20926.0000000;20926.0000000;1
SPFB.SBRF-9.21;60;20200908;170000;20720.0000000;20720.0000000;20720.0000000;20720.0000000;2
SPFB.SBRF-9.21;60;20200911;110000;20850.0000000;20850.0000000;20850.0000000;20850.0000000;2
SPFB.SBRF-9.21;60;20200916;120000;21493.0000000;21493.0000000;21477.0000000;21477.0000000;3
SPFB.SBRF-9.21;60;20200916;180000;22537.0000000;22537.0000000;22537.0000000;22537.0000000;1
SPFB.SBRF-9.21;60;20200917;140000;22007.0000000;22007.0000000;22007.0000000;22007.0000000;1
SPFB.SBRF-9.21;60;20200917;160000;21600.0000000;21600.0000000;21600.0000000;21600.0000000;1
SPFB.SBRF-9.21;60;20200917;170000;22337.0000000;22551.0000000;19726.0000000;21137.0000000;11
SPFB.SBRF-9.21;60;20200924;200000;22115.0000000;22115.0000000;22115.0000000;22115.0000000;1
SPFB.SBRF-9.21;60;20200925;110000;21959.0000000;21959.0000000;21959.0000000;21959.0000000;3
SPFB.SBRF-9.21;60;20200929;150000;21320.0000000;21320.0000000;21038.0000000;21038.0000000;2
SPFB.SBRF-9.21;60;20200929;160000;21038.0000000;21038.0000000;21038.0000000;21038.0000000;1
SPFB.SBRF-9.21;60;20200930;190000;21100.0000000;21100.0000000;21100.0000000;21100.0000000;1
SPFB.SBRF-9.21;60;20201002;170000;21290.0000000;21307.0000000;21290.0000000;21307.0000000;2
SPFB.SBRF-9.21;60;20201005;110000;21620.0000000;21620.0000000;21620.0000000;21620.0000000;1
SPFB.SBRF-9.21;60;20201006;130000;21738.0000000;21738.0000000;21738.0000000;21738.0000000;1
SPFB.SBRF-9.21;60;20201006;140000;21738.0000000;21738.0000000;21738.0000000;21738.0000000;1
SPFB.SBRF-9.21;60;20201006;150000;21738.0000000;21738.0000000;21738.0000000;21738.0000000;1
SPFB.SBRF-9.21;60;20201009;140000;21336.0000000;21359.0000000;21336.0000000;21359.0000000;5
SPFB.SBRF-9.21;60;20201015;190000;21025.0000000;21025.0000000;21025.0000000;21025.0000000;1
SPFB.SBRF-9.21;60;20201016;180000;21015.0000000;21015.0000000;21015.0000000;21015.0000000;1
SPFB.SBRF-9.21;60;20201020;120000;21078.0000000;21078.0000000;21078.0000000;21078.0000000;1
SPFB.SBRF-9.21;60;20201020;160000;21470.0000000;21470.0000000;21470.0000000;21470.0000000;1
SPFB.SBRF-9.21;60;20201021;110000;22261.0000000;23419.0000000;20164.0000000;20164.0000000;26
SPFB.SBRF-9.21;60;20201023;180000;22004.0000000;22005.0000000;22004.0000000;22005.0000000;2
SPFB.SBRF-9.21;60;20201026;130000;22107.0000000;22107.0000000;22107.0000000;22107.0000000;2
SPFB.SBRF-9.21;60;20201026;140000;22107.0000000;22107.0000000;22107.0000000;22107.0000000;2
SPFB.SBRF-9.21;60;20201027;110000;21901.0000000;21901.0000000;21885.0000000;21885.0000000;2
SPFB.SBRF-9.21;60;20201027;190000;21593.0000000;21593.0000000;21593.0000000;21593.0000000;1
SPFB.SBRF-9.21;60;20201028;130000;20786.0000000;20786.0000000;20786.0000000;20786.0000000;1
SPFB.SBRF-9.21;60;20201028;150000;21087.0000000;21087.0000000;21087.0000000;21087.0000000;1
SPFB.SBRF-9.21;60;20201028;230000;21336.0000000;21336.0000000;20912.0000000;20912.0000000;2
SPFB.SBRF-9.21;60;20201030;200000;20079.0000000;20079.0000000;20079.0000000;20079.0000000;1
SPFB.SBRF-9.21;60;20201030;210000;21002.0000000;21030.0000000;20996.0000000;20996.0000000;3
SPFB.SBRF-9.21;60;20201030;220000;20886.0000000;20886.0000000;20612.0000000;20612.0000000;2
SPFB.SBRF-9.21;60;20201031;000000;20416.0000000;20416.0000000;20416.0000000;20416.0000000;1
SPFB.SBRF-9.21;60;20201102;110000;20401.0000000;20401.0000000;20012.0000000;20012.0000000;4
SPFB.SBRF-9.21;60;20201102;150000;20500.0000000;20500.0000000;20500.0000000;20500.0000000;1
SPFB.SBRF-9.21;60;20201103;120000;20918.0000000;20918.0000000;20918.0000000;20918.0000000;1
SPFB.SBRF-9.21;60;20201103;150000;21681.0000000;21681.0000000;21681.0000000;21681.0000000;1
SPFB.SBRF-9.21;60;20201103;180000;21622.0000000;21622.0000000;21622.0000000;21622.0000000;1
SPFB.SBRF-9.21;60;20201105;110000;22109.0000000;22109.0000000;21922.0000000;21922.0000000;11
SPFB.SBRF-9.21;60;20201105;130000;21700.0000000;21700.0000000;21700.0000000;21700.0000000;2
SPFB.SBRF-9.21;60;20201105;180000;22000.0000000;22000.0000000;22000.0000000;22000.0000000;1
SPFB.SBRF-9.21;60;20201106;140000;21900.0000000;21900.0000000;21900.0000000;21900.0000000;2
SPFB.SBRF-9.21;60;20201106;160000;21602.0000000;21602.0000000;20629.0000000;20629.0000000;10
SPFB.SBRF-9.21;60;20201109;140000;22240.0000000;22240.0000000;22240.0000000;22240.0000000;10
SPFB.SBRF-9.21;60;20201109;160000;22400.0000000;22400.0000000;22400.0000000;22400.0000000;1
SPFB.SBRF-9.21;60;20201109;190000;22750.0000000;22750.0000000;22745.0000000;22745.0000000;2
SPFB.SBRF-9.21;60;20201109;200000;22890.0000000;22900.0000000;22890.0000000;22900.0000000;6
