<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.SBRF-3.21;60;20200318;170000;17200.0000000;17200.0000000;17200.0000000;17200.0000000;1
SPFB.SBRF-3.21;60;20200319;120000;17535.0000000;17700.0000000;17535.0000000;17700.0000000;2
SPFB.SBRF-3.21;60;20200319;180000;18100.0000000;18739.0000000;18100.0000000;18739.0000000;10
SPFB.SBRF-3.21;60;20200319;190000;17432.0000000;17432.0000000;15109.0000000;15109.0000000;10
SPFB.SBRF-3.21;60;20200320;110000;19144.0000000;20470.0000000;19144.0000000;20133.0000000;41
SPFB.SBRF-3.21;60;20200320;130000;20386.0000000;20386.0000000;20386.0000000;20386.0000000;1
SPFB.SBRF-3.21;60;20200320;140000;20286.0000000;20286.0000000;19229.0000000;19229.0000000;3
SPFB.SBRF-3.21;60;20200323;130000;17605.0000000;17605.0000000;17605.0000000;17605.0000000;1
SPFB.SBRF-3.21;60;20200323;230000;19471.0000000;19471.0000000;19471.0000000;19471.0000000;1
SPFB.SBRF-3.21;60;20200325;140000;18566.0000000;18566.0000000;18566.0000000;18566.0000000;1
SPFB.SBRF-3.21;60;20200326;120000;18555.0000000;18555.0000000;18555.0000000;18555.0000000;1
SPFB.SBRF-3.21;60;20200327;170000;17999.0000000;17999.0000000;17999.0000000;17999.0000000;1
SPFB.SBRF-3.21;60;20200330;110000;17650.0000000;17650.0000000;17650.0000000;17650.0000000;2
SPFB.SBRF-3.21;60;20200330;140000;18013.0000000;18013.0000000;18013.0000000;18013.0000000;1
SPFB.SBRF-3.21;60;20200331;120000;18673.0000000;18673.0000000;18673.0000000;18673.0000000;1
SPFB.SBRF-3.21;60;20200331;170000;18564.0000000;18564.0000000;18564.0000000;18564.0000000;1
SPFB.SBRF-3.21;60;20200401;110000;18500.0000000;18500.0000000;18300.0000000;18300.0000000;28
SPFB.SBRF-3.21;60;20200401;120000;18300.0000000;18300.0000000;18200.0000000;18200.0000000;2
SPFB.SBRF-3.21;60;20200402;160000;17928.0000000;17928.0000000;17798.0000000;17798.0000000;3
SPFB.SBRF-3.21;60;20200402;170000;17699.0000000;17699.0000000;17699.0000000;17699.0000000;1
SPFB.SBRF-3.21;60;20200402;180000;18450.0000000;18549.0000000;18450.0000000;18549.0000000;2
SPFB.SBRF-3.21;60;20200402;190000;18444.0000000;18999.0000000;17497.0000000;17497.0000000;19
SPFB.SBRF-3.21;60;20200402;200000;17480.0000000;17480.0000000;17480.0000000;17480.0000000;1
SPFB.SBRF-3.21;60;20200403;110000;16781.0000000;17841.0000000;16781.0000000;17841.0000000;7
SPFB.SBRF-3.21;60;20200403;120000;17241.0000000;18266.0000000;17042.0000000;18085.0000000;6
SPFB.SBRF-3.21;60;20200403;130000;18194.0000000;18194.0000000;18194.0000000;18194.0000000;1
SPFB.SBRF-3.21;60;20200408;170000;19500.0000000;19500.0000000;19500.0000000;19500.0000000;1
SPFB.SBRF-3.21;60;20200408;210000;20000.0000000;20000.0000000;20000.0000000;20000.0000000;1
SPFB.SBRF-3.21;60;20200409;180000;20785.0000000;20785.0000000;20785.0000000;20785.0000000;1
SPFB.SBRF-3.21;60;20200415;110000;19450.0000000;19450.0000000;19450.0000000;19450.0000000;1
SPFB.SBRF-3.21;60;20200415;120000;19400.0000000;19400.0000000;19400.0000000;19400.0000000;2
SPFB.SBRF-3.21;60;20200415;230000;19000.0000000;19000.0000000;19000.0000000;19000.0000000;1
SPFB.SBRF-3.21;60;20200416;110000;18898.0000000;18898.0000000;18898.0000000;18898.0000000;1
SPFB.SBRF-3.21;60;20200416;140000;19050.0000000;19050.0000000;19050.0000000;19050.0000000;1
SPFB.SBRF-3.21;60;20200416;160000;19662.0000000;19662.0000000;19662.0000000;19662.0000000;1
SPFB.SBRF-3.21;60;20200417;160000;19610.0000000;19610.0000000;19610.0000000;19610.0000000;1
