<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.SBRF-12.20;60;20191216;120000;26911.0000000;26911.0000000;24171.0000000;24171.0000000;2
SPFB.SBRF-12.20;60;20191217;140000;24511.0000000;24511.0000000;23506.0000000;23506.0000000;2
SPFB.SBRF-12.20;60;20191217;160000;24219.0000000;24219.0000000;24219.0000000;24219.0000000;1
SPFB.SBRF-12.20;60;20191218;170000;23693.0000000;25733.0000000;21566.0000000;25126.0000000;9
SPFB.SBRF-12.20;60;20191218;180000;24999.0000000;25191.0000000;24999.0000000;25191.0000000;2
SPFB.SBRF-12.20;60;20191230;110000;25380.0000000;25380.0000000;25380.0000000;25380.0000000;1
SPFB.SBRF-12.20;60;20200108;180000;26221.0000000;28139.0000000;25679.0000000;25679.0000000;20
SPFB.SBRF-12.20;60;20200113;180000;25864.0000000;25864.0000000;25864.0000000;25864.0000000;1
SPFB.SBRF-12.20;60;20200117;120000;26081.0000000;26259.0000000;26081.0000000;26259.0000000;2
SPFB.SBRF-12.20;60;20200120;110000;26738.0000000;26763.0000000;26718.0000000;26763.0000000;4
SPFB.SBRF-12.20;60;20200120;120000;26699.0000000;26699.0000000;26699.0000000;26699.0000000;1
SPFB.SBRF-12.20;60;20200120;130000;26809.0000000;26809.0000000;26809.0000000;26809.0000000;1
SPFB.SBRF-12.20;60;20200122;110000;27446.0000000;27446.0000000;27446.0000000;27446.0000000;1
SPFB.SBRF-12.20;60;20200123;190000;26551.0000000;26551.0000000;26551.0000000;26551.0000000;1
SPFB.SBRF-12.20;60;20200123;200000;26551.0000000;26551.0000000;26551.0000000;26551.0000000;1
SPFB.SBRF-12.20;60;20200123;220000;26551.0000000;26551.0000000;26551.0000000;26551.0000000;8
SPFB.SBRF-12.20;60;20200124;160000;26408.0000000;26408.0000000;26408.0000000;26408.0000000;3
SPFB.SBRF-12.20;60;20200127;130000;26122.0000000;26122.0000000;26122.0000000;26122.0000000;1
