<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.SBRF-9.20;60;20190910;120000;24754.0000000;24754.0000000;24754.0000000;24754.0000000;1
SPFB.SBRF-9.20;60;20190910;160000;24395.0000000;24395.0000000;24395.0000000;24395.0000000;3
SPFB.SBRF-9.20;60;20190912;160000;23240.0000000;23240.0000000;23240.0000000;23240.0000000;1
SPFB.SBRF-9.20;60;20190912;170000;23309.0000000;23309.0000000;23309.0000000;23309.0000000;2
SPFB.SBRF-9.20;60;20190913;140000;24103.0000000;24103.0000000;24100.0000000;24100.0000000;4
SPFB.SBRF-9.20;60;20190918;180000;23674.0000000;23674.0000000;23674.0000000;23674.0000000;1
SPFB.SBRF-9.20;60;20190918;220000;23727.0000000;23727.0000000;23727.0000000;23727.0000000;1
SPFB.SBRF-9.20;60;20190923;110000;23400.0000000;23820.0000000;23400.0000000;23750.0000000;58
SPFB.SBRF-9.20;60;20190923;120000;23430.0000000;23690.0000000;23430.0000000;23690.0000000;16
SPFB.SBRF-9.20;60;20190925;200000;23230.0000000;23465.0000000;23230.0000000;23465.0000000;2
SPFB.SBRF-9.20;60;20190930;180000;23339.0000000;23339.0000000;23339.0000000;23339.0000000;1
SPFB.SBRF-9.20;60;20191001;210000;23000.0000000;23000.0000000;23000.0000000;23000.0000000;1
SPFB.SBRF-9.20;60;20191004;190000;22887.0000000;22887.0000000;22887.0000000;22887.0000000;3
SPFB.SBRF-9.20;60;20191010;230000;23420.0000000;23420.0000000;23420.0000000;23420.0000000;1
SPFB.SBRF-9.20;60;20191011;190000;23421.0000000;23421.0000000;23421.0000000;23421.0000000;1
SPFB.SBRF-9.20;60;20191015;170000;22596.0000000;22596.0000000;22596.0000000;22596.0000000;1
SPFB.SBRF-9.20;60;20191024;110000;24014.0000000;24014.0000000;24014.0000000;24014.0000000;1
SPFB.SBRF-9.20;60;20191028;120000;24075.0000000;24075.0000000;24075.0000000;24075.0000000;1
SPFB.SBRF-9.20;60;20191028;180000;24075.0000000;24075.0000000;24075.0000000;24075.0000000;4
SPFB.SBRF-9.20;60;20191029;120000;24000.0000000;24000.0000000;24000.0000000;24000.0000000;1
SPFB.SBRF-9.20;60;20191031;170000;23990.0000000;23990.0000000;23990.0000000;23990.0000000;2
SPFB.SBRF-9.20;60;20191111;200000;24481.0000000;24481.0000000;24481.0000000;24481.0000000;5
SPFB.SBRF-9.20;60;20191115;150000;24262.0000000;24262.0000000;23608.0000000;23608.0000000;2
SPFB.SBRF-9.20;60;20191119;130000;23751.0000000;23751.0000000;23751.0000000;23751.0000000;2
SPFB.SBRF-9.20;60;20191119;200000;23677.0000000;23677.0000000;23677.0000000;23677.0000000;3
SPFB.SBRF-9.20;60;20191120;130000;23700.0000000;23700.0000000;23700.0000000;23700.0000000;1
SPFB.SBRF-9.20;60;20191121;120000;23903.0000000;23903.0000000;23903.0000000;23903.0000000;1
SPFB.SBRF-9.20;60;20191127;180000;23608.0000000;23608.0000000;23608.0000000;23608.0000000;5
SPFB.SBRF-9.20;60;20191128;120000;23757.0000000;23757.0000000;23757.0000000;23757.0000000;1
SPFB.SBRF-9.20;60;20191128;160000;23677.0000000;23677.0000000;23677.0000000;23677.0000000;1
SPFB.SBRF-9.20;60;20191203;130000;23400.0000000;23400.0000000;23400.0000000;23400.0000000;1
SPFB.SBRF-9.20;60;20191203;170000;23321.0000000;23321.0000000;23321.0000000;23321.0000000;1
SPFB.SBRF-9.20;60;20191206;110000;23213.0000000;23213.0000000;23064.0000000;23064.0000000;3
SPFB.SBRF-9.20;60;20191206;170000;23199.0000000;23199.0000000;23199.0000000;23199.0000000;1
SPFB.SBRF-9.20;60;20191206;190000;23257.0000000;23257.0000000;23257.0000000;23257.0000000;1
SPFB.SBRF-9.20;60;20191209;110000;23838.0000000;23874.0000000;23838.0000000;23874.0000000;3
SPFB.SBRF-9.20;60;20191210;120000;23381.0000000;23381.0000000;23332.0000000;23332.0000000;2
SPFB.SBRF-9.20;60;20191211;180000;23455.0000000;23455.0000000;23455.0000000;23455.0000000;1
SPFB.SBRF-9.20;60;20191212;000000;23172.0000000;23172.0000000;23172.0000000;23172.0000000;1
SPFB.SBRF-9.20;60;20191216;120000;23894.0000000;23894.0000000;23801.0000000;23801.0000000;2
SPFB.SBRF-9.20;60;20191217;140000;23514.0000000;23514.0000000;23514.0000000;23514.0000000;1
SPFB.SBRF-9.20;60;20191217;160000;23827.0000000;23827.0000000;23827.0000000;23827.0000000;1
SPFB.SBRF-9.20;60;20191217;190000;23829.0000000;23829.0000000;23829.0000000;23829.0000000;1
SPFB.SBRF-9.20;60;20191218;170000;23701.0000000;24734.0000000;23296.0000000;24734.0000000;5
SPFB.SBRF-9.20;60;20191219;230000;23920.0000000;23920.0000000;23920.0000000;23920.0000000;1
SPFB.SBRF-9.20;60;20191224;110000;24791.0000000;24791.0000000;24791.0000000;24791.0000000;10
SPFB.SBRF-9.20;60;20191225;130000;24500.0000000;24500.0000000;24500.0000000;24500.0000000;2
SPFB.SBRF-9.20;60;20191226;110000;24500.0000000;24500.0000000;24500.0000000;24500.0000000;2
SPFB.SBRF-9.20;60;20191227;150000;24785.0000000;24785.0000000;24785.0000000;24785.0000000;1
SPFB.SBRF-9.20;60;20191227;160000;24785.0000000;24795.0000000;24785.0000000;24795.0000000;4
SPFB.SBRF-9.20;60;20191227;180000;24979.0000000;25010.0000000;24979.0000000;25010.0000000;3
