<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.SBRF-3.19;60;20180903;180000;18908.0000000;18908.0000000;18908.0000000;18908.0000000;1
SPFB.SBRF-3.19;60;20180904;120000;18833.0000000;18833.0000000;18833.0000000;18833.0000000;1
SPFB.SBRF-3.19;60;20180905;120000;19070.0000000;19070.0000000;19070.0000000;19070.0000000;1
SPFB.SBRF-3.19;60;20180905;130000;18761.0000000;18761.0000000;18760.0000000;18760.0000000;4
SPFB.SBRF-3.19;60;20180906;110000;18708.0000000;18708.0000000;18708.0000000;18708.0000000;1
SPFB.SBRF-3.19;60;20180906;170000;18609.0000000;18609.0000000;18600.0000000;18600.0000000;2
SPFB.SBRF-3.19;60;20180906;190000;18352.0000000;18352.0000000;18300.0000000;18300.0000000;2
SPFB.SBRF-3.19;60;20180906;200000;18376.0000000;18376.0000000;18376.0000000;18376.0000000;3
SPFB.SBRF-3.19;60;20180906;210000;18376.0000000;18376.0000000;18376.0000000;18376.0000000;3
SPFB.SBRF-3.19;60;20180907;120000;18300.0000000;18300.0000000;18229.0000000;18229.0000000;15
SPFB.SBRF-3.19;60;20180907;150000;18100.0000000;18100.0000000;18100.0000000;18100.0000000;1
SPFB.SBRF-3.19;60;20180907;160000;18473.0000000;19235.0000000;18473.0000000;18859.0000000;30
SPFB.SBRF-3.19;60;20180910;110000;18093.0000000;18093.0000000;18037.0000000;18037.0000000;7
SPFB.SBRF-3.19;60;20180910;120000;18000.0000000;18000.0000000;17895.0000000;17895.0000000;6
SPFB.SBRF-3.19;60;20180910;140000;17900.0000000;17900.0000000;17900.0000000;17900.0000000;1
SPFB.SBRF-3.19;60;20180910;160000;17891.0000000;18070.0000000;17891.0000000;18070.0000000;7
SPFB.SBRF-3.19;60;20180910;170000;18070.0000000;18070.0000000;17884.0000000;17884.0000000;4
SPFB.SBRF-3.19;60;20180910;190000;17884.0000000;17884.0000000;17884.0000000;17884.0000000;6
SPFB.SBRF-3.19;60;20180911;110000;18127.0000000;18229.0000000;17853.0000000;17853.0000000;25
SPFB.SBRF-3.19;60;20180911;120000;17981.0000000;18000.0000000;17981.0000000;18000.0000000;5
SPFB.SBRF-3.19;60;20180911;130000;17803.0000000;17803.0000000;17686.0000000;17691.0000000;4
SPFB.SBRF-3.19;60;20180911;150000;17464.0000000;17580.0000000;17464.0000000;17568.0000000;9
SPFB.SBRF-3.19;60;20180911;160000;17400.0000000;17450.0000000;17399.0000000;17399.0000000;13
SPFB.SBRF-3.19;60;20180911;170000;17380.0000000;17380.0000000;17380.0000000;17380.0000000;6
SPFB.SBRF-3.19;60;20180911;180000;17455.0000000;17455.0000000;17455.0000000;17455.0000000;2
SPFB.SBRF-3.19;60;20180911;190000;17580.0000000;17580.0000000;17580.0000000;17580.0000000;1
SPFB.SBRF-3.19;60;20180911;230000;17540.0000000;17690.0000000;17540.0000000;17690.0000000;2
SPFB.SBRF-3.19;60;20180912;110000;17781.0000000;17781.0000000;17701.0000000;17721.0000000;37
SPFB.SBRF-3.19;60;20180912;120000;17969.0000000;17969.0000000;17918.0000000;17969.0000000;38
SPFB.SBRF-3.19;60;20180912;140000;17928.0000000;17928.0000000;17928.0000000;17928.0000000;1
SPFB.SBRF-3.19;60;20180912;150000;18042.0000000;18317.0000000;18041.0000000;18317.0000000;25
SPFB.SBRF-3.19;60;20180912;170000;18089.0000000;18294.0000000;18089.0000000;18294.0000000;9
SPFB.SBRF-3.19;60;20180913;110000;18451.0000000;18600.0000000;18451.0000000;18600.0000000;20
SPFB.SBRF-3.19;60;20180913;120000;18605.0000000;18786.0000000;18605.0000000;18786.0000000;17
SPFB.SBRF-3.19;60;20180913;130000;18787.0000000;18787.0000000;18697.0000000;18705.0000000;8
SPFB.SBRF-3.19;60;20180913;140000;18850.0000000;18850.0000000;18850.0000000;18850.0000000;6
SPFB.SBRF-3.19;60;20180913;150000;18890.0000000;19442.0000000;18890.0000000;19373.0000000;54
SPFB.SBRF-3.19;60;20180913;160000;19275.0000000;19275.0000000;19275.0000000;19275.0000000;1
SPFB.SBRF-3.19;60;20180913;170000;19450.0000000;19500.0000000;19450.0000000;19452.0000000;17
SPFB.SBRF-3.19;60;20180913;180000;19187.0000000;19187.0000000;19187.0000000;19187.0000000;1
SPFB.SBRF-3.19;60;20180913;190000;19224.0000000;19224.0000000;19106.0000000;19112.0000000;5
SPFB.SBRF-3.19;60;20180914;000000;19226.0000000;19226.0000000;19226.0000000;19226.0000000;1
SPFB.SBRF-3.19;60;20180914;110000;19486.0000000;19486.0000000;19362.0000000;19362.0000000;4
SPFB.SBRF-3.19;60;20180914;120000;19373.0000000;19373.0000000;19200.0000000;19200.0000000;12
SPFB.SBRF-3.19;60;20180914;130000;19120.0000000;19120.0000000;19120.0000000;19120.0000000;2
SPFB.SBRF-3.19;60;20180914;140000;19322.0000000;19322.0000000;19322.0000000;19322.0000000;2
SPFB.SBRF-3.19;60;20180914;150000;19136.0000000;19136.0000000;19136.0000000;19136.0000000;1
SPFB.SBRF-3.19;60;20180914;160000;19733.0000000;19733.0000000;19733.0000000;19733.0000000;3
SPFB.SBRF-3.19;60;20180914;190000;19600.0000000;19600.0000000;19600.0000000;19600.0000000;1
SPFB.SBRF-3.19;60;20180917;110000;20073.0000000;20073.0000000;19001.0000000;19001.0000000;5
SPFB.SBRF-3.19;60;20180917;120000;19469.0000000;19469.0000000;19469.0000000;19469.0000000;1
SPFB.SBRF-3.19;60;20180917;130000;19218.0000000;19218.0000000;19218.0000000;19218.0000000;1
SPFB.SBRF-3.19;60;20180917;170000;19446.0000000;19446.0000000;19446.0000000;19446.0000000;1
SPFB.SBRF-3.19;60;20180917;210000;19587.0000000;19587.0000000;19354.0000000;19354.0000000;2
SPFB.SBRF-3.19;60;20180918;110000;19470.0000000;19470.0000000;19470.0000000;19470.0000000;1
SPFB.SBRF-3.19;60;20180918;130000;20000.0000000;20000.0000000;19749.0000000;19900.0000000;3
