<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.SBRF-12.19;60;20181212;000000;20620.0000000;21797.0000000;18390.0000000;18842.0000000;70
SPFB.SBRF-12.19;60;20181212;110000;21378.0000000;21799.0000000;18610.0000000;19349.0000000;51
SPFB.SBRF-12.19;60;20181212;200000;20898.0000000;20898.0000000;18558.0000000;18558.0000000;10
SPFB.SBRF-12.19;60;20181212;220000;19425.0000000;19425.0000000;19425.0000000;19425.0000000;1
SPFB.SBRF-12.19;60;20181213;120000;18857.0000000;19972.0000000;18857.0000000;19060.0000000;5
SPFB.SBRF-12.19;60;20181213;140000;19276.0000000;19276.0000000;19276.0000000;19276.0000000;1
SPFB.SBRF-12.19;60;20181213;150000;18902.0000000;18902.0000000;18902.0000000;18902.0000000;1
SPFB.SBRF-12.19;60;20181220;180000;18925.0000000;18925.0000000;18925.0000000;18925.0000000;9
SPFB.SBRF-12.19;60;20181220;190000;19695.0000000;19695.0000000;19695.0000000;19695.0000000;1
SPFB.SBRF-12.19;60;20181224;120000;19325.0000000;19325.0000000;19325.0000000;19325.0000000;1
SPFB.SBRF-12.19;60;20181224;150000;19225.0000000;19355.0000000;18500.0000000;18500.0000000;10
SPFB.SBRF-12.19;60;20181224;230000;18501.0000000;18501.0000000;18500.0000000;18500.0000000;2
SPFB.SBRF-12.19;60;20181226;130000;19341.0000000;19341.0000000;19341.0000000;19341.0000000;1
SPFB.SBRF-12.19;60;20181226;160000;19340.0000000;19340.0000000;19340.0000000;19340.0000000;1
SPFB.SBRF-12.19;60;20181227;110000;19000.0000000;19000.0000000;19000.0000000;19000.0000000;1
SPFB.SBRF-12.19;60;20181227;130000;19101.0000000;19101.0000000;18878.0000000;18878.0000000;2
SPFB.SBRF-12.19;60;20181227;140000;19400.0000000;19400.0000000;19400.0000000;19400.0000000;1
SPFB.SBRF-12.19;60;20190108;130000;19095.0000000;19095.0000000;19095.0000000;19095.0000000;1
SPFB.SBRF-12.19;60;20190108;150000;19777.0000000;19777.0000000;19777.0000000;19777.0000000;1
SPFB.SBRF-12.19;60;20190109;180000;20176.0000000;20176.0000000;19146.0000000;19146.0000000;2
SPFB.SBRF-12.19;60;20190110;160000;19472.0000000;19472.0000000;19472.0000000;19472.0000000;1
SPFB.SBRF-12.19;60;20190111;120000;20127.0000000;20127.0000000;20127.0000000;20127.0000000;1
SPFB.SBRF-12.19;60;20190114;110000;19225.0000000;19225.0000000;19225.0000000;19225.0000000;1
SPFB.SBRF-12.19;60;20190114;130000;19898.0000000;19898.0000000;19898.0000000;19898.0000000;1
SPFB.SBRF-12.19;60;20190117;200000;19948.0000000;19948.0000000;19935.0000000;19935.0000000;3
SPFB.SBRF-12.19;60;20190128;110000;21372.0000000;21372.0000000;21372.0000000;21372.0000000;1
SPFB.SBRF-12.19;60;20190128;170000;21463.0000000;21463.0000000;21463.0000000;21463.0000000;1
SPFB.SBRF-12.19;60;20190201;150000;22211.0000000;22211.0000000;22211.0000000;22211.0000000;1
SPFB.SBRF-12.19;60;20190205;120000;21836.0000000;21836.0000000;21836.0000000;21836.0000000;1
SPFB.SBRF-12.19;60;20190205;140000;21866.0000000;21866.0000000;21866.0000000;21866.0000000;1
SPFB.SBRF-12.19;60;20190205;160000;21300.0000000;21300.0000000;21300.0000000;21300.0000000;1
SPFB.SBRF-12.19;60;20190205;200000;21151.0000000;21151.0000000;21151.0000000;21151.0000000;1
SPFB.SBRF-12.19;60;20190206;150000;21734.0000000;21734.0000000;21734.0000000;21734.0000000;1
SPFB.SBRF-12.19;60;20190207;170000;21724.0000000;21724.0000000;21724.0000000;21724.0000000;1
SPFB.SBRF-12.19;60;20190208;110000;20601.0000000;20601.0000000;20601.0000000;20601.0000000;3
SPFB.SBRF-12.19;60;20190208;190000;20610.0000000;20610.0000000;20610.0000000;20610.0000000;1
SPFB.SBRF-12.19;60;20190211;110000;21968.0000000;21968.0000000;21968.0000000;21968.0000000;1
SPFB.SBRF-12.19;60;20190212;110000;21808.0000000;21808.0000000;21808.0000000;21808.0000000;1
SPFB.SBRF-12.19;60;20190212;150000;21613.0000000;21613.0000000;21613.0000000;21613.0000000;1
