<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.SBRF-6.19;60;20180911;210000;18000.0000000;18000.0000000;18000.0000000;18000.0000000;1
SPFB.SBRF-6.19;60;20180912;110000;16829.0000000;16829.0000000;16829.0000000;16829.0000000;1
SPFB.SBRF-6.19;60;20180912;170000;17999.0000000;18400.0000000;17999.0000000;18400.0000000;4
SPFB.SBRF-6.19;60;20180912;180000;18334.0000000;18334.0000000;18334.0000000;18334.0000000;1
SPFB.SBRF-6.19;60;20180913;160000;19046.0000000;19419.0000000;18879.0000000;19419.0000000;5
SPFB.SBRF-6.19;60;20180913;170000;19500.0000000;19500.0000000;19500.0000000;19500.0000000;1
SPFB.SBRF-6.19;60;20180913;180000;19024.0000000;19024.0000000;19024.0000000;19024.0000000;1
SPFB.SBRF-6.19;60;20180917;120000;18883.0000000;18883.0000000;18626.0000000;18626.0000000;3
SPFB.SBRF-6.19;60;20180918;130000;19500.0000000;19500.0000000;19500.0000000;19500.0000000;4
SPFB.SBRF-6.19;60;20180921;140000;20000.0000000;20000.0000000;20000.0000000;20000.0000000;1
SPFB.SBRF-6.19;60;20180921;150000;19677.0000000;19677.0000000;19677.0000000;19677.0000000;1
SPFB.SBRF-6.19;60;20180924;120000;19754.0000000;19754.0000000;19754.0000000;19754.0000000;1
SPFB.SBRF-6.19;60;20180924;190000;19850.0000000;19850.0000000;19850.0000000;19850.0000000;1
SPFB.SBRF-6.19;60;20180925;110000;20445.0000000;20445.0000000;20445.0000000;20445.0000000;1
SPFB.SBRF-6.19;60;20180926;170000;20000.0000000;20000.0000000;20000.0000000;20000.0000000;10
SPFB.SBRF-6.19;60;20180927;170000;20198.0000000;20198.0000000;20198.0000000;20198.0000000;1
SPFB.SBRF-6.19;60;20181001;120000;21480.0000000;21480.0000000;21480.0000000;21480.0000000;1
SPFB.SBRF-6.19;60;20181002;190000;20525.0000000;20525.0000000;20505.0000000;20505.0000000;6
SPFB.SBRF-6.19;60;20181003;170000;20119.0000000;20119.0000000;19108.0000000;19108.0000000;5
SPFB.SBRF-6.19;60;20181003;180000;20461.0000000;21174.0000000;19667.0000000;19667.0000000;10
SPFB.SBRF-6.19;60;20181003;220000;20069.0000000;20069.0000000;20069.0000000;20069.0000000;1
SPFB.SBRF-6.19;60;20181004;140000;19999.0000000;19999.0000000;19998.0000000;19998.0000000;3
